이용년,이용월,광역시도코드,광역시도명,시군구코드,시군구명,법정동코드,법정동명,표준산업대분류코드,표준산업대분류명,지수_이용건수,지수_이용금액
2021,01,30,대전광역시,30170,서구,3017011300,월평동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),58.82,46.94
2021,01,30,대전광역시,30170,서구,3017011300,월평동,P,교육 서비스업(85),671.43,331.52
2021,01,30,대전광역시,30170,서구,3017011300,월평동,Q,보건업 및 사회복지 서비스업(86-87),6028.57,2291.54
2021,01,30,대전광역시,30170,서구,3017011300,월평동,R,예술  스포츠 및 여가관련 서비스업(90-91),838.46,673.05
2021,01,30,대전광역시,30170,서구,3017011300,월평동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),2163.16,1384.03
2021,01,30,대전광역시,30170,서구,3017011400,가수원동,G,도매 및 소매업(45-47),160.74,173.06
2021,01,30,대전광역시,30170,서구,3017011400,가수원동,I,숙박 및 음식점업(55-56),2620.93,1747.93
2021,01,30,대전광역시,30170,서구,3017011400,가수원동,Q,보건업 및 사회복지 서비스업(86-87),975.0,924.87
2021,01,30,대전광역시,30170,서구,3017011400,가수원동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),53.33,160.46
2021,01,30,대전광역시,30170,서구,3017011500,도안동,C,제조업(10-34),292.86,251.11
2021,01,30,대전광역시,30170,서구,3017011500,도안동,G,도매 및 소매업(45-47),2016.84,2388.48
2021,01,30,대전광역시,30170,서구,3017011500,도안동,H,운수 및 창고업(49-52),100.0,238.54
2021,01,30,대전광역시,30170,서구,3017011500,도안동,I,숙박 및 음식점업(55-56),1281.68,1019.75
2021,01,30,대전광역시,30170,서구,3017011500,도안동,J,정보통신업(58-63),1000.0,1413.25
2021,01,30,대전광역시,30170,서구,3017011500,도안동,M,전문  과학 및 기술 서비스업(70-73),109.09,62.46
2021,01,30,대전광역시,30170,서구,3017011500,도안동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),160.0,123.92
2021,01,30,대전광역시,30170,서구,3017011500,도안동,P,교육 서비스업(85),666.67,363.49
2021,01,30,대전광역시,30170,서구,3017011500,도안동,Q,보건업 및 사회복지 서비스업(86-87),2196.23,1662.41
2021,01,30,대전광역시,30170,서구,3017011500,도안동,R,예술  스포츠 및 여가관련 서비스업(90-91),573.33,380.4
2021,01,30,대전광역시,30170,서구,3017011500,도안동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),1886.96,1156.45
2021,01,30,대전광역시,30170,서구,3017011600,관저동,C,제조업(10-34),66.67,76.83
2021,01,30,대전광역시,30170,서구,3017011600,관저동,G,도매 및 소매업(45-47),3395.67,2762.18
2021,01,30,대전광역시,30170,서구,3017011600,관저동,H,운수 및 창고업(49-52),69.57,128.19
2021,01,30,대전광역시,30170,서구,3017011600,관저동,I,숙박 및 음식점업(55-56),1845.28,1547.31
2021,01,30,대전광역시,30170,서구,3017011600,관저동,J,정보통신업(58-63),3071.43,4541.28
2021,01,30,대전광역시,30170,서구,3017011600,관저동,M,전문  과학 및 기술 서비스업(70-73),322.22,179.92
2021,01,30,대전광역시,30170,서구,3017011600,관저동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),137.5,187.69
2021,01,30,대전광역시,30170,서구,3017011600,관저동,P,교육 서비스업(85),134.09,162.72
2021,01,30,대전광역시,30170,서구,3017011600,관저동,Q,보건업 및 사회복지 서비스업(86-87),5360.87,4125.78
2021,01,30,대전광역시,30170,서구,3017011600,관저동,R,예술  스포츠 및 여가관련 서비스업(90-91),4266.67,3687.69
2021,01,30,대전광역시,30170,서구,3017011600,관저동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),4281.82,2496.73
2021,01,30,대전광역시,30170,서구,3017012800,만년동,G,도매 및 소매업(45-47),2032.54,1905.73
2021,01,30,대전광역시,30170,서구,3017012800,만년동,H,운수 및 창고업(49-52),31.25,19.55
2021,01,30,대전광역시,30170,서구,3017012800,만년동,I,숙박 및 음식점업(55-56),1551.01,1165.99
2021,01,30,대전광역시,30170,서구,3017012800,만년동,J,정보통신업(58-63),152.63,130.92
2021,01,30,대전광역시,30170,서구,3017012800,만년동,P,교육 서비스업(85),50.0,50.03
2021,01,30,대전광역시,30170,서구,3017012800,만년동,Q,보건업 및 사회복지 서비스업(86-87),4400.0,14305.58
2021,01,30,대전광역시,30170,서구,3017012800,만년동,R,예술  스포츠 및 여가관련 서비스업(90-91),74.07,42.04
2021,01,30,대전광역시,30170,서구,3017012800,만년동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),192.86,108.57
2021,01,30,대전광역시,30200,유성구,3020010100,원내동,C,제조업(10-34),146.15,178.55
2021,01,30,대전광역시,30200,유성구,3020010100,원내동,G,도매 및 소매업(45-47),12490.43,16951.83
2021,01,30,대전광역시,30200,유성구,3020010100,원내동,I,숙박 및 음식점업(55-56),6492.31,6575.28
2021,01,30,대전광역시,30200,유성구,3020010100,원내동,J,정보통신업(58-63),395.24,523.74
2021,01,30,대전광역시,30200,유성구,3020010100,원내동,M,전문  과학 및 기술 서비스업(70-73),200.0,74.8
2021,01,30,대전광역시,30200,유성구,3020010100,원내동,P,교육 서비스업(85),296.0,249.46
2021,01,30,대전광역시,30200,유성구,3020010100,원내동,Q,보건업 및 사회복지 서비스업(86-87),17800.0,55440.08
