이용년,이용월,광역시도코드,광역시도명,시군구코드,시군구명,법정동코드,법정동명,표준산업대분류코드,표준산업대분류명,지수_이용건수,지수_이용금액
2022,01,30,대전광역시,30110,동구,3011010900,용운동,I,숙박 및 음식점업(55-56),9275.0,9486.32
2022,01,30,대전광역시,30110,동구,3011010900,용운동,Q,보건업 및 사회복지 서비스업(86-87),42.86,15.77
2022,01,30,대전광역시,30110,동구,3011011000,대동,G,도매 및 소매업(45-47),8600.0,4975.43
2022,01,30,대전광역시,30110,동구,3011011000,대동,I,숙박 및 음식점업(55-56),1663.79,1250.35
2022,01,30,대전광역시,30110,동구,3011011000,대동,Q,보건업 및 사회복지 서비스업(86-87),230.0,197.15
2022,01,30,대전광역시,30110,동구,3011011000,대동,R,예술  스포츠 및 여가관련 서비스업(90-91),100.0,6.87
2022,01,30,대전광역시,30110,동구,3011011100,자양동,G,도매 및 소매업(45-47),291.2,228.63
2022,01,30,대전광역시,30110,동구,3011011100,자양동,I,숙박 및 음식점업(55-56),1970.83,1922.4
2022,01,30,대전광역시,30110,동구,3011011400,가양동,G,도매 및 소매업(45-47),244.74,222.51
2022,01,30,대전광역시,30110,동구,3011011400,가양동,H,운수 및 창고업(49-52),166.67,213.24
2022,01,30,대전광역시,30110,동구,3011011400,가양동,I,숙박 및 음식점업(55-56),3405.45,2720.44
2022,01,30,대전광역시,30110,동구,3011011400,가양동,Q,보건업 및 사회복지 서비스업(86-87),200.0,81.71
2022,01,30,대전광역시,30110,동구,3011011400,가양동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),633.33,200.31
2022,01,30,대전광역시,30110,동구,3011011500,용전동,G,도매 및 소매업(45-47),13037.5,52120.28
2022,01,30,대전광역시,30110,동구,3011011500,용전동,I,숙박 및 음식점업(55-56),3084.62,2902.48
2022,01,30,대전광역시,30110,동구,3011011500,용전동,Q,보건업 및 사회복지 서비스업(86-87),150.0,169.47
2022,01,30,대전광역시,30110,동구,3011011500,용전동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),80.0,58.38
2022,01,30,대전광역시,30110,동구,3011011600,성남동,G,도매 및 소매업(45-47),3900.0,4462.92
2022,01,30,대전광역시,30110,동구,3011011600,성남동,I,숙박 및 음식점업(55-56),6022.22,2508.84
2022,01,30,대전광역시,30110,동구,3011011600,성남동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),100.0,36.89
2022,01,30,대전광역시,30110,동구,3011011700,홍도동,G,도매 및 소매업(45-47),212.2,268.12
2022,01,30,대전광역시,30110,동구,3011011700,홍도동,I,숙박 및 음식점업(55-56),233.72,205.55
2022,01,30,대전광역시,30110,동구,3011011700,홍도동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),100.0,304.88
2022,01,30,대전광역시,30110,동구,3011011800,삼성동,G,도매 및 소매업(45-47),2490.0,6959.29
2022,01,30,대전광역시,30110,동구,3011011800,삼성동,I,숙박 및 음식점업(55-56),1319.61,1085.03
2022,01,30,대전광역시,30110,동구,3011011800,삼성동,Q,보건업 및 사회복지 서비스업(86-87),366.67,599.36
2022,01,30,대전광역시,30110,동구,3011011800,삼성동,R,예술  스포츠 및 여가관련 서비스업(90-91),325.0,17.07
2022,01,30,대전광역시,30110,동구,3011013600,낭월동,G,도매 및 소매업(45-47),232.98,200.38
2022,01,30,대전광역시,30110,동구,3011013600,낭월동,I,숙박 및 음식점업(55-56),143.13,140.95
2022,01,30,대전광역시,30110,동구,3011013900,대성동,G,도매 및 소매업(45-47),4333.33,9183.9
2022,01,30,대전광역시,30110,동구,3011013900,대성동,I,숙박 및 음식점업(55-56),3228.57,5127.19
2022,01,30,대전광역시,30110,동구,3011013900,대성동,O,공공 행정  국방 및 사회보장 행정(84),100.0,100.0
2022,01,30,대전광역시,30110,동구,3011013900,대성동,Q,보건업 및 사회복지 서비스업(86-87),200.0,9.78
2022,01,30,대전광역시,30140,중구,3014010200,선화동,G,도매 및 소매업(45-47),4807.69,12532.36
2022,01,30,대전광역시,30140,중구,3014010200,선화동,I,숙박 및 음식점업(55-56),2076.6,1026.49
2022,01,30,대전광역시,30140,중구,3014010200,선화동,Q,보건업 및 사회복지 서비스업(86-87),228.57,70.99
2022,01,30,대전광역시,30140,중구,3014010200,선화동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),42.86,64.58
2022,01,30,대전광역시,30140,중구,3014010300,목동,G,도매 및 소매업(45-47),10908.33,21520.47
2022,01,30,대전광역시,30140,중구,3014010300,목동,I,숙박 및 음식점업(55-56),2808.47,1580.46
2022,01,30,대전광역시,30140,중구,3014010300,목동,J,정보통신업(58-63),77.78,89.84
2022,01,30,대전광역시,30140,중구,3014010300,목동,Q,보건업 및 사회복지 서비스업(86-87),200.0,91.11
2022,01,30,대전광역시,30140,중구,3014010300,목동,R,예술  스포츠 및 여가관련 서비스업(90-91),200.0,9.61
2022,01,30,대전광역시,30140,중구,3014010300,목동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),200.0,183.54
2022,01,30,대전광역시,30140,중구,3014010400,중촌동,G,도매 및 소매업(45-47),3222.22,12451.44
2022,01,30,대전광역시,30140,중구,3014010400,중촌동,I,숙박 및 음식점업(55-56),1736.21,2120.17
2022,01,30,대전광역시,30140,중구,3014010400,중촌동,Q,보건업 및 사회복지 서비스업(86-87),283.33,659.75
2022,01,30,대전광역시,30140,중구,3014010400,중촌동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),100.0,42.57
2022,01,30,대전광역시,30140,중구,3014010500,대흥동,G,도매 및 소매업(45-47),15350.0,34710.45
2022,01,30,대전광역시,30140,중구,3014010500,대흥동,I,숙박 및 음식점업(55-56),2740.63,1308.73
2022,01,30,대전광역시,30140,중구,3014010500,대흥동,O,공공 행정  국방 및 사회보장 행정(84),266.67,233.01
2022,01,30,대전광역시,30140,중구,3014010500,대흥동,Q,보건업 및 사회복지 서비스업(86-87),100.0,35.38
2022,01,30,대전광역시,30140,중구,3014010500,대흥동,R,예술  스포츠 및 여가관련 서비스업(90-91),250.0,1.25
2022,01,30,대전광역시,30140,중구,3014010500,대흥동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),233.33,469.76
2022,01,30,대전광역시,30140,중구,3014010600,문창동,G,도매 및 소매업(45-47),90.0,141.63
2022,01,30,대전광역시,30140,중구,3014010600,문창동,I,숙박 및 음식점업(55-56),59.38,82.18
2022,01,30,대전광역시,30140,중구,3014010700,석교동,G,도매 및 소매업(45-47),89.47,78.11
2022,01,30,대전광역시,30140,중구,3014010700,석교동,I,숙박 및 음식점업(55-56),187.5,137.13
2022,01,30,대전광역시,30140,중구,3014010800,호동,G,도매 및 소매업(45-47),77.27,79.27
2022,01,30,대전광역시,30140,중구,3014010800,호동,I,숙박 및 음식점업(55-56),90.91,35.41
2022,01,30,대전광역시,30140,중구,3014010900,옥계동,G,도매 및 소매업(45-47),540.0,1252.17
2022,01,30,대전광역시,30140,중구,3014010900,옥계동,I,숙박 및 음식점업(55-56),421.43,250.25
2022,01,30,대전광역시,30140,중구,3014011000,대사동,G,도매 및 소매업(45-47),140.38,196.65
2022,01,30,대전광역시,30140,중구,3014011000,대사동,I,숙박 및 음식점업(55-56),1585.71,2945.15
2022,01,30,대전광역시,30140,중구,3014011100,부사동,G,도매 및 소매업(45-47),114.63,91.5
2022,01,30,대전광역시,30140,중구,3014011100,부사동,I,숙박 및 음식점업(55-56),133.33,170.14
2022,01,30,대전광역시,30140,중구,3014011200,용두동,G,도매 및 소매업(45-47),165.5,155.13
2022,01,30,대전광역시,30140,중구,3014011200,용두동,I,숙박 및 음식점업(55-56),2608.82,2008.91
2022,01,30,대전광역시,30140,중구,3014011200,용두동,Q,보건업 및 사회복지 서비스업(86-87),433.33,114.13
2022,01,30,대전광역시,30140,중구,3014011300,오류동,G,도매 및 소매업(45-47),4446.15,25120.7
2022,01,30,대전광역시,30140,중구,3014011300,오류동,I,숙박 및 음식점업(55-56),2909.38,1718.52
2022,01,30,대전광역시,30140,중구,3014011300,오류동,Q,보건업 및 사회복지 서비스업(86-87),144.44,196.28
2022,01,30,대전광역시,30140,중구,3014011300,오류동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),100.0,117.14
2022,01,30,대전광역시,30140,중구,3014011400,태평동,C,제조업(10-34),400.0,171.4
2022,01,30,대전광역시,30140,중구,3014011400,태평동,G,도매 및 소매업(45-47),3989.25,3065.68
2022,01,30,대전광역시,30140,중구,3014011400,태평동,H,운수 및 창고업(49-52),175.0,200.0
2022,01,30,대전광역시,30140,중구,3014011400,태평동,I,숙박 및 음식점업(55-56),2147.5,1693.6
2022,01,30,대전광역시,30140,중구,3014011400,태평동,M,전문  과학 및 기술 서비스업(70-73),233.33,316.67
2022,01,30,대전광역시,30140,중구,3014011400,태평동,O,공공 행정  국방 및 사회보장 행정(84),166.67,160.24
2022,01,30,대전광역시,30140,중구,3014011400,태평동,Q,보건업 및 사회복지 서비스업(86-87),285.0,91.49
2022,01,30,대전광역시,30140,중구,3014011400,태평동,R,예술  스포츠 및 여가관련 서비스업(90-91),2700.0,2052.7
2022,01,30,대전광역시,30140,중구,3014011400,태평동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),308.7,180.29
2022,01,30,대전광역시,30140,중구,3014011500,유천동,G,도매 및 소매업(45-47),2861.29,2298.26
2022,01,30,대전광역시,30140,중구,3014011500,유천동,I,숙박 및 음식점업(55-56),2225.49,2666.03
2022,01,30,대전광역시,30140,중구,3014011500,유천동,Q,보건업 및 사회복지 서비스업(86-87),337.5,533.48
2022,01,30,대전광역시,30140,중구,3014011500,유천동,R,예술  스포츠 및 여가관련 서비스업(90-91),23.08,4.14
2022,01,30,대전광역시,30140,중구,3014011500,유천동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),333.33,694.83
2022,01,30,대전광역시,30140,중구,3014011600,문화동,C,제조업(10-34),28.57,67.7
2022,01,30,대전광역시,30140,중구,3014011600,문화동,G,도매 및 소매업(45-47),6442.11,8706.12
2022,01,30,대전광역시,30140,중구,3014011600,문화동,H,운수 및 창고업(49-52),42.86,27.03
2022,01,30,대전광역시,30140,중구,3014011600,문화동,I,숙박 및 음식점업(55-56),2684.07,1692.74
2022,01,30,대전광역시,30140,중구,3014011600,문화동,J,정보통신업(58-63),8.33,10.99
2022,01,30,대전광역시,30140,중구,3014011600,문화동,O,공공 행정  국방 및 사회보장 행정(84),66.67,53.19
2022,01,30,대전광역시,30140,중구,3014011600,문화동,Q,보건업 및 사회복지 서비스업(86-87),473.91,327.13
2022,01,30,대전광역시,30140,중구,3014011600,문화동,R,예술  스포츠 및 여가관련 서비스업(90-91),283.33,111.83
2022,01,30,대전광역시,30140,중구,3014011600,문화동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),96.0,57.28
2022,01,30,대전광역시,30140,중구,3014011700,산성동,G,도매 및 소매업(45-47),246.33,316.89
2022,01,30,대전광역시,30140,중구,3014011700,산성동,I,숙박 및 음식점업(55-56),2775.76,3435.08
2022,01,30,대전광역시,30140,중구,3014011700,산성동,Q,보건업 및 사회복지 서비스업(86-87),583.33,738.62
2022,01,30,대전광역시,30140,중구,3014011800,사정동,G,도매 및 소매업(45-47),115.28,183.75
2022,01,30,대전광역시,30140,중구,3014011800,사정동,I,숙박 및 음식점업(55-56),145.45,92.83
2022,01,30,대전광역시,30140,중구,3014011900,안영동,G,도매 및 소매업(45-47),80.0,124.4
2022,01,30,대전광역시,30140,중구,3014011900,안영동,I,숙박 및 음식점업(55-56),325.0,115.88
2022,01,30,대전광역시,30170,서구,3017010100,복수동,G,도매 및 소매업(45-47),5810.0,4598.5
2022,01,30,대전광역시,30170,서구,3017010100,복수동,I,숙박 및 음식점업(55-56),3260.24,3119.14
2022,01,30,대전광역시,30170,서구,3017010100,복수동,O,공공 행정  국방 및 사회보장 행정(84),400.0,887.18
2022,01,30,대전광역시,30170,서구,3017010100,복수동,Q,보건업 및 사회복지 서비스업(86-87),629.03,348.48
2022,01,30,대전광역시,30170,서구,3017010100,복수동,R,예술  스포츠 및 여가관련 서비스업(90-91),150.0,12.4
2022,01,30,대전광역시,30170,서구,3017010100,복수동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),370.0,216.44
2022,01,30,대전광역시,30170,서구,3017010200,변동,G,도매 및 소매업(45-47),36666.67,82230.85
2022,01,30,대전광역시,30170,서구,3017010200,변동,I,숙박 및 음식점업(55-56),4566.67,2860.67
2022,01,30,대전광역시,30170,서구,3017010200,변동,Q,보건업 및 사회복지 서비스업(86-87),425.0,79.79
2022,01,30,대전광역시,30170,서구,3017010200,변동,R,예술  스포츠 및 여가관련 서비스업(90-91),100.0,100.0
2022,01,30,대전광역시,30170,서구,3017010200,변동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),200.0,65.47
2022,01,30,대전광역시,30170,서구,3017010300,도마동,G,도매 및 소매업(45-47),13440.91,13680.39
2022,01,30,대전광역시,30170,서구,3017010300,도마동,I,숙박 및 음식점업(55-56),4430.56,4861.94
2022,01,30,대전광역시,30170,서구,3017010300,도마동,P,교육 서비스업(85),100.0,100.0
2022,01,30,대전광역시,30170,서구,3017010300,도마동,Q,보건업 및 사회복지 서비스업(86-87),447.06,64.83
2022,01,30,대전광역시,30170,서구,3017010300,도마동,R,예술  스포츠 및 여가관련 서비스업(90-91),300.0,21.56
2022,01,30,대전광역시,30170,서구,3017010300,도마동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),209.09,779.86
2022,01,30,대전광역시,30170,서구,3017010400,정림동,G,도매 및 소매업(45-47),298.88,368.17
2022,01,30,대전광역시,30170,서구,3017010400,정림동,I,숙박 및 음식점업(55-56),6065.38,5634.7
2022,01,30,대전광역시,30170,서구,3017010400,정림동,Q,보건업 및 사회복지 서비스업(86-87),1114.29,1383.28
2022,01,30,대전광역시,30170,서구,3017010400,정림동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),72.73,20.49
2022,01,30,대전광역시,30170,서구,3017010500,용문동,G,도매 및 소매업(45-47),5090.91,3097.56
2022,01,30,대전광역시,30170,서구,3017010500,용문동,I,숙박 및 음식점업(55-56),2446.43,2399.99
2022,01,30,대전광역시,30170,서구,3017010500,용문동,M,전문  과학 및 기술 서비스업(70-73),160.0,184.59
2022,01,30,대전광역시,30170,서구,3017010500,용문동,Q,보건업 및 사회복지 서비스업(86-87),766.67,160.14
2022,01,30,대전광역시,30170,서구,3017010500,용문동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),166.67,172.36
2022,01,30,대전광역시,30170,서구,3017010600,탄방동,C,제조업(10-34),136.36,111.23
2022,01,30,대전광역시,30170,서구,3017010600,탄방동,G,도매 및 소매업(45-47),4671.43,6379.5
2022,01,30,대전광역시,30170,서구,3017010600,탄방동,I,숙박 및 음식점업(55-56),2975.13,2446.68
2022,01,30,대전광역시,30170,서구,3017010600,탄방동,J,정보통신업(58-63),18.37,27.03
2022,01,30,대전광역시,30170,서구,3017010600,탄방동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),100.0,235.1
2022,01,30,대전광역시,30170,서구,3017010600,탄방동,Q,보건업 및 사회복지 서비스업(86-87),364.29,190.21
2022,01,30,대전광역시,30170,서구,3017010600,탄방동,R,예술  스포츠 및 여가관련 서비스업(90-91),165.22,43.4
2022,01,30,대전광역시,30170,서구,3017010600,탄방동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),148.15,71.67
2022,01,30,대전광역시,30170,서구,3017010800,괴정동,C,제조업(10-34),75.0,71.58
2022,01,30,대전광역시,30170,서구,3017010800,괴정동,G,도매 및 소매업(45-47),16423.08,17239.85
2022,01,30,대전광역시,30170,서구,3017010800,괴정동,I,숙박 및 음식점업(55-56),2415.79,1905.38
2022,01,30,대전광역시,30170,서구,3017010800,괴정동,J,정보통신업(58-63),66.67,229.55
2022,01,30,대전광역시,30170,서구,3017010800,괴정동,Q,보건업 및 사회복지 서비스업(86-87),1400.0,709.76
2022,01,30,대전광역시,30170,서구,3017010800,괴정동,R,예술  스포츠 및 여가관련 서비스업(90-91),200.0,396.74
2022,01,30,대전광역시,30170,서구,3017010800,괴정동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),183.33,74.03
2022,01,30,대전광역시,30170,서구,3017010900,가장동,G,도매 및 소매업(45-47),4958.82,18437.8
2022,01,30,대전광역시,30170,서구,3017010900,가장동,I,숙박 및 음식점업(55-56),2187.72,2798.44
2022,01,30,대전광역시,30170,서구,3017010900,가장동,Q,보건업 및 사회복지 서비스업(86-87),144.44,35.22
2022,01,30,대전광역시,30170,서구,3017011000,내동,C,제조업(10-34),63.64,93.39
2022,01,30,대전광역시,30170,서구,3017011000,내동,G,도매 및 소매업(45-47),6467.27,11001.88
2022,01,30,대전광역시,30170,서구,3017011000,내동,I,숙박 및 음식점업(55-56),2429.63,1966.13
2022,01,30,대전광역시,30170,서구,3017011000,내동,Q,보건업 및 사회복지 서비스업(86-87),417.65,103.79
2022,01,30,대전광역시,30170,서구,3017011000,내동,R,예술  스포츠 및 여가관련 서비스업(90-91),483.33,360.11
2022,01,30,대전광역시,30170,서구,3017011000,내동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),1800.0,379.77
2022,01,30,대전광역시,30170,서구,3017011100,갈마동,C,제조업(10-34),51.61,21.96
2022,01,30,대전광역시,30170,서구,3017011100,갈마동,G,도매 및 소매업(45-47),5895.95,6783.15
2022,01,30,대전광역시,30170,서구,3017011100,갈마동,H,운수 및 창고업(49-52),175.0,86.84
2022,01,30,대전광역시,30170,서구,3017011100,갈마동,I,숙박 및 음식점업(55-56),2742.67,2250.45
2022,01,30,대전광역시,30170,서구,3017011100,갈마동,J,정보통신업(58-63),28.38,20.75
2022,01,30,대전광역시,30170,서구,3017011100,갈마동,M,전문  과학 및 기술 서비스업(70-73),47.06,63.28
2022,01,30,대전광역시,30170,서구,3017011100,갈마동,O,공공 행정  국방 및 사회보장 행정(84),150.0,25.31
2022,01,30,대전광역시,30170,서구,3017011100,갈마동,Q,보건업 및 사회복지 서비스업(86-87),12125.0,29771.05
2022,01,30,대전광역시,30170,서구,3017011100,갈마동,R,예술  스포츠 및 여가관련 서비스업(90-91),478.79,102.57
2022,01,30,대전광역시,30170,서구,3017011100,갈마동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),225.61,234.28
2022,01,30,대전광역시,30170,서구,3017011200,둔산동,C,제조업(10-34),593.33,329.9
2022,01,30,대전광역시,30170,서구,3017011200,둔산동,G,도매 및 소매업(45-47),2129.85,1603.31
2022,01,30,대전광역시,30170,서구,3017011200,둔산동,H,운수 및 창고업(49-52),900.0,1690.66
2022,01,30,대전광역시,30170,서구,3017011200,둔산동,I,숙박 및 음식점업(55-56),1709.57,1316.64
2022,01,30,대전광역시,30170,서구,3017011200,둔산동,J,정보통신업(58-63),1983.33,3767.22
2022,01,30,대전광역시,30170,서구,3017011200,둔산동,M,전문  과학 및 기술 서비스업(70-73),1366.67,268.5
2022,01,30,대전광역시,30170,서구,3017011200,둔산동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),300.0,384.26
2022,01,30,대전광역시,30170,서구,3017011200,둔산동,O,공공 행정  국방 및 사회보장 행정(84),79.71,220.28
2022,01,30,대전광역시,30170,서구,3017011200,둔산동,P,교육 서비스업(85),500.0,324.62
2022,01,30,대전광역시,30170,서구,3017011200,둔산동,Q,보건업 및 사회복지 서비스업(86-87),3286.67,1785.26
2022,01,30,대전광역시,30170,서구,3017011200,둔산동,R,예술  스포츠 및 여가관련 서비스업(90-91),2570.37,2476.02
2022,01,30,대전광역시,30170,서구,3017011200,둔산동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),1942.11,908.58
2022,01,30,대전광역시,30170,서구,3017011300,월평동,C,제조업(10-34),63.55,66.2
2022,01,30,대전광역시,30170,서구,3017011300,월평동,G,도매 및 소매업(45-47),3631.06,2142.82
2022,01,30,대전광역시,30170,서구,3017011300,월평동,H,운수 및 창고업(49-52),220.0,410.0
2022,01,30,대전광역시,30170,서구,3017011300,월평동,I,숙박 및 음식점업(55-56),2254.12,1620.63
2022,01,30,대전광역시,30170,서구,3017011300,월평동,J,정보통신업(58-63),900.0,1581.76
2022,01,30,대전광역시,30170,서구,3017011300,월평동,M,전문  과학 및 기술 서비스업(70-73),134.38,71.81
2022,01,30,대전광역시,30170,서구,3017011300,월평동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),47.06,207.74
2022,01,30,대전광역시,30170,서구,3017011300,월평동,O,공공 행정  국방 및 사회보장 행정(84),285.71,215.61
2022,01,30,대전광역시,30170,서구,3017011300,월평동,P,교육 서비스업(85),157.14,83.26
2022,01,30,대전광역시,30170,서구,3017011300,월평동,Q,보건업 및 사회복지 서비스업(86-87),7964.29,2038.12
2022,01,30,대전광역시,30170,서구,3017011300,월평동,R,예술  스포츠 및 여가관련 서비스업(90-91),3138.46,727.54
2022,01,30,대전광역시,30170,서구,3017011300,월평동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),3015.79,1372.12
2022,01,30,대전광역시,30170,서구,3017011400,가수원동,G,도매 및 소매업(45-47),245.55,247.24
2022,01,30,대전광역시,30170,서구,3017011400,가수원동,I,숙박 및 음식점업(55-56),4074.42,2804.56
2022,01,30,대전광역시,30170,서구,3017011400,가수원동,Q,보건업 및 사회복지 서비스업(86-87),2275.0,1318.58
2022,01,30,대전광역시,30170,서구,3017011400,가수원동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),160.0,312.98
2022,01,30,대전광역시,30170,서구,3017011500,도안동,C,제조업(10-34),207.14,152.77
2022,01,30,대전광역시,30170,서구,3017011500,도안동,G,도매 및 소매업(45-47),2648.68,2609.0
2022,01,30,대전광역시,30170,서구,3017011500,도안동,H,운수 및 창고업(49-52),233.33,372.13
2022,01,30,대전광역시,30170,서구,3017011500,도안동,I,숙박 및 음식점업(55-56),1853.6,1559.29
2022,01,30,대전광역시,30170,서구,3017011500,도안동,J,정보통신업(58-63),376.92,810.36
2022,01,30,대전광역시,30170,서구,3017011500,도안동,M,전문  과학 및 기술 서비스업(70-73),236.36,145.86
2022,01,30,대전광역시,30170,서구,3017011500,도안동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),73.33,25.84
2022,01,30,대전광역시,30170,서구,3017011500,도안동,O,공공 행정  국방 및 사회보장 행정(84),162.96,345.14
2022,01,30,대전광역시,30170,서구,3017011500,도안동,P,교육 서비스업(85),716.67,354.61
2022,01,30,대전광역시,30170,서구,3017011500,도안동,Q,보건업 및 사회복지 서비스업(86-87),3562.26,1658.99
2022,01,30,대전광역시,30170,서구,3017011500,도안동,R,예술  스포츠 및 여가관련 서비스업(90-91),1320.0,422.58
2022,01,30,대전광역시,30170,서구,3017011500,도안동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),2043.48,1073.8
2022,01,30,대전광역시,30170,서구,3017011600,관저동,C,제조업(10-34),106.31,102.92
2022,01,30,대전광역시,30170,서구,3017011600,관저동,G,도매 및 소매업(45-47),5157.18,3765.8
2022,01,30,대전광역시,30170,서구,3017011600,관저동,H,운수 및 창고업(49-52),113.04,172.69
2022,01,30,대전광역시,30170,서구,3017011600,관저동,I,숙박 및 음식점업(55-56),2857.04,2499.43
2022,01,30,대전광역시,30170,서구,3017011600,관저동,J,정보통신업(58-63),742.86,1178.72
2022,01,30,대전광역시,30170,서구,3017011600,관저동,M,전문  과학 및 기술 서비스업(70-73),522.22,184.76
2022,01,30,대전광역시,30170,서구,3017011600,관저동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),225.0,282.54
2022,01,30,대전광역시,30170,서구,3017011600,관저동,O,공공 행정  국방 및 사회보장 행정(84),170.83,292.96
2022,01,30,대전광역시,30170,서구,3017011600,관저동,P,교육 서비스업(85),186.36,187.0
2022,01,30,대전광역시,30170,서구,3017011600,관저동,Q,보건업 및 사회복지 서비스업(86-87),8504.35,3885.66
2022,01,30,대전광역시,30170,서구,3017011600,관저동,R,예술  스포츠 및 여가관련 서비스업(90-91),18200.0,3071.25
2022,01,30,대전광역시,30170,서구,3017011600,관저동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),5290.91,2402.29
2022,01,30,대전광역시,30170,서구,3017012800,만년동,C,제조업(10-34),50.0,52.56
2022,01,30,대전광역시,30170,서구,3017012800,만년동,G,도매 및 소매업(45-47),2536.36,2103.86
2022,01,30,대전광역시,30170,서구,3017012800,만년동,H,운수 및 창고업(49-52),50.0,20.11
2022,01,30,대전광역시,30170,서구,3017012800,만년동,I,숙박 및 음식점업(55-56),2209.6,1825.98
2022,01,30,대전광역시,30170,서구,3017012800,만년동,J,정보통신업(58-63),42.11,46.63
2022,01,30,대전광역시,30170,서구,3017012800,만년동,M,전문  과학 및 기술 서비스업(70-73),133.33,28.66
2022,01,30,대전광역시,30170,서구,3017012800,만년동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),18.75,380.72
2022,01,30,대전광역시,30170,서구,3017012800,만년동,Q,보건업 및 사회복지 서비스업(86-87),9800.0,28708.34
2022,01,30,대전광역시,30170,서구,3017012800,만년동,R,예술  스포츠 및 여가관련 서비스업(90-91),262.96,80.48
2022,01,30,대전광역시,30170,서구,3017012800,만년동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),271.43,132.55
2022,01,30,대전광역시,30200,유성구,3020010100,원내동,C,제조업(10-34),446.15,958.89
2022,01,30,대전광역시,30200,유성구,3020010100,원내동,G,도매 및 소매업(45-47),21953.19,30552.88
