year,month,dong,num,code,name,cost,Name
2022,1,가정동,71,G,도매 및 소매업(45-47),139056700,도매
2022,1,가정동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),11294100,협회
2022,1,가정동,67,C,제조업(10-34),34390500,제조업
2022,1,가정동,73,I,숙박 및 음식점업(55-56),268942300,숙박
2022,1,가정동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),1594500,사업시설
2022,1,가정동,80,P,교육 서비스업(85),88592600,교육
2022,1,가정동,81,Q,보건업 및 사회복지 서비스업(86-87),1638200,보건업
2022,1,갑동,71,G,도매 및 소매업(45-47),2047600400,도매
2022,1,갑동,73,I,숙박 및 음식점업(55-56),306814700,숙박
2022,1,갑동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),81144100,협회
2022,1,계산동,71,G,도매 및 소매업(45-47),691757200,도매
2022,1,계산동,73,I,숙박 및 음식점업(55-56),1195592800,숙박
2022,1,계산동,76,L,부동산업(68),12221800,부동산업
2022,1,계산동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),29954400,사업시설
2022,1,계산동,81,Q,보건업 및 사회복지 서비스업(86-87),49732800,보건업
2022,1,계산동,67,C,제조업(10-34),13709300,제조업
2022,1,계산동,80,P,교육 서비스업(85),149842200,교육
2022,1,계산동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),79427000,예술
2022,1,계산동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),123730800,협회
2022,1,관평동,67,C,제조업(10-34),454779200,제조업
2022,1,관평동,70,F,건설업(41-42),710600,건설업
2022,1,관평동,73,I,숙박 및 음식점업(55-56),4575974700,숙박
2022,1,관평동,74,J,정보통신업(58-63),43253900,정보통신업
2022,1,관평동,76,L,부동산업(68),25016700,부동산업
2022,1,관평동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),118383300,사업시설
2022,1,관평동,79,O,공공 행정  국방 및 사회보장 행정(84),13251700,공공
2022,1,관평동,81,Q,보건업 및 사회복지 서비스업(86-87),1269037300,보건업
2022,1,관평동,71,G,도매 및 소매업(45-47),29522203200,도매
2022,1,관평동,72,H,운수 및 창고업(49-52),19096400,운수
2022,1,관평동,77,M,전문  과학 및 기술 서비스업(70-73),48242600,전문
2022,1,관평동,80,P,교육 서비스업(85),798215900,교육
2022,1,관평동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),196681600,예술
2022,1,관평동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),805479400,협회
2022,1,교촌동,80,P,교육 서비스업(85),102619300,교육
2022,1,교촌동,81,Q,보건업 및 사회복지 서비스업(86-87),13254900,보건업
2022,1,교촌동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),632300,예술
2022,1,교촌동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),62917500,협회
2022,1,교촌동,67,C,제조업(10-34),2307700,제조업
2022,1,교촌동,71,G,도매 및 소매업(45-47),618044800,도매
2022,1,교촌동,73,I,숙박 및 음식점업(55-56),57787100,숙박
2022,1,구성동,72,H,운수 및 창고업(49-52),15825900,운수
2022,1,구성동,73,I,숙박 및 음식점업(55-56),318196800,숙박
2022,1,구성동,71,G,도매 및 소매업(45-47),127654000,도매
2022,1,구성동,80,P,교육 서비스업(85),35500800,교육
2022,1,구성동,81,Q,보건업 및 사회복지 서비스업(86-87),8947800,보건업
2022,1,구성동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),7635600,협회
2022,1,구암동,70,F,건설업(41-42),3241200,건설업
2022,1,구암동,72,H,운수 및 창고업(49-52),19808800,운수
2022,1,구암동,79,O,공공 행정  국방 및 사회보장 행정(84),24504600,공공
2022,1,구암동,80,P,교육 서비스업(85),170417600,교육
2022,1,구암동,81,Q,보건업 및 사회복지 서비스업(86-87),485621300,보건업
2022,1,구암동,67,C,제조업(10-34),38996100,제조업
2022,1,구암동,71,G,도매 및 소매업(45-47),4894616100,도매
2022,1,구암동,73,I,숙박 및 음식점업(55-56),1652027200,숙박
2022,1,구암동,77,M,전문  과학 및 기술 서비스업(70-73),749700,전문
2022,1,구암동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),35878900,사업시설
2022,1,구암동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),106542500,예술
2022,1,구암동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),833906500,협회
2022,1,궁동,67,C,제조업(10-34),103793400,제조업
2022,1,궁동,71,G,도매 및 소매업(45-47),1839750400,도매
2022,1,궁동,73,I,숙박 및 음식점업(55-56),2219394700,숙박
2022,1,궁동,77,M,전문  과학 및 기술 서비스업(70-73),29850700,전문
2022,1,궁동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),237736600,예술
2022,1,궁동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),395321000,협회
2022,1,궁동,72,H,운수 및 창고업(49-52),8535200,운수
2022,1,궁동,76,L,부동산업(68),94893100,부동산업
2022,1,궁동,80,P,교육 서비스업(85),257816200,교육
2022,1,궁동,81,Q,보건업 및 사회복지 서비스업(86-87),26191700,보건업
2022,1,노은동,77,M,전문  과학 및 기술 서비스업(70-73),28349400,전문
2022,1,노은동,79,O,공공 행정  국방 및 사회보장 행정(84),7935100,공공
2022,1,노은동,67,C,제조업(10-34),72619400,제조업
2022,1,노은동,71,G,도매 및 소매업(45-47),9804525400,도매
2022,1,노은동,72,H,운수 및 창고업(49-52),560600,운수
2022,1,노은동,73,I,숙박 및 음식점업(55-56),1012585900,숙박
2022,1,노은동,80,P,교육 서비스업(85),200227000,교육
2022,1,노은동,81,Q,보건업 및 사회복지 서비스업(86-87),2622160400,보건업
2022,1,노은동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),101519600,예술
2022,1,노은동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),591130300,협회
2022,1,대정동,70,F,건설업(41-42),14054800,건설업
2022,1,대정동,71,G,도매 및 소매업(45-47),23865740400,도매
2022,1,대정동,77,M,전문  과학 및 기술 서비스업(70-73),3785500,전문
2022,1,대정동,80,P,교육 서비스업(85),158335300,교육
2022,1,대정동,81,Q,보건업 및 사회복지 서비스업(86-87),1355451000,보건업
2022,1,대정동,67,C,제조업(10-34),21031300,제조업
2022,1,대정동,72,H,운수 및 창고업(49-52),13662300,운수
2022,1,대정동,73,I,숙박 및 음식점업(55-56),429395900,숙박
2022,1,대정동,76,L,부동산업(68),14943600,부동산업
2022,1,대정동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),60349100,사업시설
2022,1,대정동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),48348000,예술
2022,1,대정동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),319267300,협회
2022,1,덕명동,67,C,제조업(10-34),1737300,제조업
2022,1,덕명동,71,G,도매 및 소매업(45-47),695942700,도매
2022,1,덕명동,77,M,전문  과학 및 기술 서비스업(70-73),3976500,전문
2022,1,덕명동,81,Q,보건업 및 사회복지 서비스업(86-87),4647300,보건업
2022,1,덕명동,73,I,숙박 및 음식점업(55-56),925557700,숙박
2022,1,덕명동,76,L,부동산업(68),2162200,부동산업
2022,1,덕명동,80,P,교육 서비스업(85),31962200,교육
2022,1,덕명동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),347496600,예술
2022,1,덕명동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),67335100,협회
2022,1,덕진동,71,G,도매 및 소매업(45-47),184609700,도매
2022,1,덕진동,73,I,숙박 및 음식점업(55-56),25020200,숙박
2022,1,덕진동,80,P,교육 서비스업(85),22209900,교육
2022,1,도룡동,71,G,도매 및 소매업(45-47),27040817300,도매
2022,1,도룡동,74,J,정보통신업(58-63),57803800,정보통신업
2022,1,도룡동,76,L,부동산업(68),4038500,부동산업
2022,1,도룡동,77,M,전문  과학 및 기술 서비스업(70-73),76010400,전문
2022,1,도룡동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),55736600,사업시설
2022,1,도룡동,80,P,교육 서비스업(85),181057600,교육
2022,1,도룡동,81,Q,보건업 및 사회복지 서비스업(86-87),378522900,보건업
2022,1,도룡동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),363197500,예술
2022,1,도룡동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),258369700,협회
2022,1,도룡동,67,C,제조업(10-34),10589300,제조업
2022,1,도룡동,72,H,운수 및 창고업(49-52),17886600,운수
2022,1,도룡동,73,I,숙박 및 음식점업(55-56),2816816500,숙박
2022,1,둔곡동,73,I,숙박 및 음식점업(55-56),27860500,숙박
2022,1,둔곡동,71,G,도매 및 소매업(45-47),242466800,도매
2022,1,문지동,76,L,부동산업(68),3670100,부동산업
2022,1,문지동,80,P,교육 서비스업(85),94237300,교육
2022,1,문지동,81,Q,보건업 및 사회복지 서비스업(86-87),66009600,보건업
2022,1,문지동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),14274400,예술
2022,1,문지동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),43973300,협회
2022,1,문지동,71,G,도매 및 소매업(45-47),715733500,도매
2022,1,문지동,72,H,운수 및 창고업(49-52),14406800,운수
2022,1,문지동,73,I,숙박 및 음식점업(55-56),459524100,숙박
2022,1,문지동,77,M,전문  과학 및 기술 서비스업(70-73),5316800,전문
2022,1,반석동,71,G,도매 및 소매업(45-47),4883967700,도매
2022,1,반석동,73,I,숙박 및 음식점업(55-56),2557384500,숙박
2022,1,반석동,76,L,부동산업(68),37959300,부동산업
2022,1,반석동,79,O,공공 행정  국방 및 사회보장 행정(84),21206000,공공
2022,1,반석동,67,C,제조업(10-34),508820300,제조업
2022,1,반석동,70,F,건설업(41-42),8480400,건설업
2022,1,반석동,72,H,운수 및 창고업(49-52),1001300,운수
2022,1,반석동,77,M,전문  과학 및 기술 서비스업(70-73),22156100,전문
2022,1,반석동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),44784000,사업시설
2022,1,반석동,80,P,교육 서비스업(85),653485000,교육
2022,1,반석동,81,Q,보건업 및 사회복지 서비스업(86-87),616256200,보건업
2022,1,반석동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),116812900,예술
2022,1,반석동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),360480800,협회
2022,1,방동,71,G,도매 및 소매업(45-47),741214700,도매
2022,1,방동,73,I,숙박 및 음식점업(55-56),150295300,숙박
2022,1,방현동,71,G,도매 및 소매업(45-47),1419800,도매
2022,1,복용동,68,D,전기  가스  증기 및 공기 조절 공급업(35),10245400,전기
2022,1,복용동,71,G,도매 및 소매업(45-47),1241044000,도매
2022,1,복용동,72,H,운수 및 창고업(49-52),4113400,운수
2022,1,복용동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),450588100,협회
2022,1,복용동,67,C,제조업(10-34),107301800,제조업
2022,1,복용동,73,I,숙박 및 음식점업(55-56),198646600,숙박
2022,1,복용동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),1316800,예술
2022,1,봉명동,71,G,도매 및 소매업(45-47),13868971000,도매
2022,1,봉명동,72,H,운수 및 창고업(49-52),35365800,운수
2022,1,봉명동,73,I,숙박 및 음식점업(55-56),9926917400,숙박
2022,1,봉명동,77,M,전문  과학 및 기술 서비스업(70-73),947270500,전문
2022,1,봉명동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),100361800,사업시설
2022,1,봉명동,79,O,공공 행정  국방 및 사회보장 행정(84),710633500,공공
2022,1,봉명동,80,P,교육 서비스업(85),490378900,교육
2022,1,봉명동,81,Q,보건업 및 사회복지 서비스업(86-87),5734667300,보건업
2022,1,봉명동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),568449700,예술
2022,1,봉명동,67,C,제조업(10-34),77810400,제조업
2022,1,봉명동,74,J,정보통신업(58-63),31797300,정보통신업
2022,1,봉명동,76,L,부동산업(68),30402700,부동산업
2022,1,봉명동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),1578820900,협회
2022,1,봉산동,73,I,숙박 및 음식점업(55-56),479747400,숙박
2022,1,봉산동,77,M,전문  과학 및 기술 서비스업(70-73),945200,전문
2022,1,봉산동,79,O,공공 행정  국방 및 사회보장 행정(84),8845500,공공
2022,1,봉산동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),17209900,예술
2022,1,봉산동,71,G,도매 및 소매업(45-47),1561962000,도매
2022,1,봉산동,72,H,운수 및 창고업(49-52),714500,운수
2022,1,봉산동,80,P,교육 서비스업(85),115097800,교육
2022,1,봉산동,81,Q,보건업 및 사회복지 서비스업(86-87),120356600,보건업
2022,1,봉산동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),396661900,협회
2022,1,상대동,81,Q,보건업 및 사회복지 서비스업(86-87),496238800,보건업
2022,1,상대동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),63190400,예술
2022,1,상대동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),980492800,협회
2022,1,상대동,67,C,제조업(10-34),42521600,제조업
2022,1,상대동,71,G,도매 및 소매업(45-47),2661699100,도매
2022,1,상대동,72,H,운수 및 창고업(49-52),2069800,운수
2022,1,상대동,73,I,숙박 및 음식점업(55-56),1441897800,숙박
2022,1,상대동,76,L,부동산업(68),5385100,부동산업
2022,1,상대동,77,M,전문  과학 및 기술 서비스업(70-73),79613000,전문
2022,1,상대동,79,O,공공 행정  국방 및 사회보장 행정(84),2679600,공공
2022,1,상대동,80,P,교육 서비스업(85),363018400,교육
2022,1,성북동,73,I,숙박 및 음식점업(55-56),131180000,숙박
2022,1,성북동,71,G,도매 및 소매업(45-47),22236000,도매
2022,1,송강동,76,L,부동산업(68),10172800,부동산업
2022,1,송강동,77,M,전문  과학 및 기술 서비스업(70-73),14267900,전문
2022,1,송강동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),79288800,예술
2022,1,송강동,67,C,제조업(10-34),19531300,제조업
2022,1,송강동,71,G,도매 및 소매업(45-47),3276983400,도매
2022,1,송강동,72,H,운수 및 창고업(49-52),1571700,운수
2022,1,송강동,73,I,숙박 및 음식점업(55-56),950696800,숙박
2022,1,송강동,80,P,교육 서비스업(85),201990900,교육
2022,1,송강동,81,Q,보건업 및 사회복지 서비스업(86-87),296993000,보건업
2022,1,송강동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),197507100,협회
2022,1,신동,71,G,도매 및 소매업(45-47),1994800,도매
2022,1,신동,73,I,숙박 및 음식점업(55-56),30822300,숙박
2022,1,신봉동,73,I,숙박 및 음식점업(55-56),234567800,숙박
2022,1,신봉동,71,G,도매 및 소매업(45-47),34980400,도매
2022,1,신봉동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),42953100,예술
2022,1,신봉동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),6238600,협회
2022,1,신성동,67,C,제조업(10-34),42244500,제조업
2022,1,신성동,71,G,도매 및 소매업(45-47),3470391500,도매
2022,1,신성동,73,I,숙박 및 음식점업(55-56),2583681100,숙박
2022,1,신성동,80,P,교육 서비스업(85),683402100,교육
2022,1,신성동,81,Q,보건업 및 사회복지 서비스업(86-87),143086000,보건업
2022,1,신성동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),104296600,예술
2022,1,신성동,76,L,부동산업(68),12225600,부동산업
2022,1,신성동,77,M,전문  과학 및 기술 서비스업(70-73),63175700,전문
2022,1,신성동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),298950800,협회
2022,1,안산동,71,G,도매 및 소매업(45-47),7544300,도매
2022,1,안산동,73,I,숙박 및 음식점업(55-56),23945400,숙박
2022,1,안산동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),50997400,협회
2022,1,어은동,67,C,제조업(10-34),13677900,제조업
2022,1,어은동,71,G,도매 및 소매업(45-47),861862300,도매
2022,1,어은동,72,H,운수 및 창고업(49-52),32287500,운수
2022,1,어은동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),43769200,예술
2022,1,어은동,70,F,건설업(41-42),743200,건설업
2022,1,어은동,73,I,숙박 및 음식점업(55-56),854763400,숙박
2022,1,어은동,76,L,부동산업(68),4908700,부동산업
2022,1,어은동,77,M,전문  과학 및 기술 서비스업(70-73),144464000,전문
2022,1,어은동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),3373500,사업시설
2022,1,어은동,79,O,공공 행정  국방 및 사회보장 행정(84),3513700,공공
2022,1,어은동,80,P,교육 서비스업(85),210814900,교육
2022,1,어은동,81,Q,보건업 및 사회복지 서비스업(86-87),56007800,보건업
2022,1,어은동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),71629700,협회
2022,1,용계동,73,I,숙박 및 음식점업(55-56),47083400,숙박
2022,1,용계동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),2958300,협회
2022,1,용계동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),5867000,사업시설
2022,1,용산동,67,C,제조업(10-34),323310000,제조업
2022,1,용산동,71,G,도매 및 소매업(45-47),520409700,도매
2022,1,용산동,72,H,운수 및 창고업(49-52),3869000,운수
2022,1,용산동,80,P,교육 서비스업(85),12737900,교육
2022,1,용산동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),29238000,예술
2022,1,용산동,73,I,숙박 및 음식점업(55-56),170862300,숙박
2022,1,용산동,76,L,부동산업(68),71700,부동산업
2022,1,용산동,81,Q,보건업 및 사회복지 서비스업(86-87),12649700,보건업
2022,1,용산동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),23591900,협회
2022,1,원내동,70,F,건설업(41-42),528943900,건설업
2022,1,원내동,73,I,숙박 및 음식점업(55-56),772601700,숙박
2022,1,원내동,79,O,공공 행정  국방 및 사회보장 행정(84),4955000,공공
2022,1,원내동,80,P,교육 서비스업(85),329694300,교육
2022,1,원내동,81,Q,보건업 및 사회복지 서비스업(86-87),290724000,보건업
2022,1,원내동,67,C,제조업(10-34),13861100,제조업
2022,1,원내동,71,G,도매 및 소매업(45-47),2722157100,도매
2022,1,원내동,72,H,운수 및 창고업(49-52),18659100,운수
2022,1,원내동,76,L,부동산업(68),15108900,부동산업
2022,1,원내동,77,M,전문  과학 및 기술 서비스업(70-73),9389800,전문
2022,1,원내동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),174348100,예술
2022,1,원내동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),403098300,협회
2022,1,원신흥동,67,C,제조업(10-34),22725400,제조업
2022,1,원신흥동,73,I,숙박 및 음식점업(55-56),1481989000,숙박
2022,1,원신흥동,77,M,전문  과학 및 기술 서비스업(70-73),127328000,전문
2022,1,원신흥동,79,O,공공 행정  국방 및 사회보장 행정(84),7079500,공공
2022,1,원신흥동,80,P,교육 서비스업(85),470443800,교육
2022,1,원신흥동,71,G,도매 및 소매업(45-47),2227799800,도매
2022,1,원신흥동,81,Q,보건업 및 사회복지 서비스업(86-87),608730300,보건업
2022,1,원신흥동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),96445200,예술
2022,1,원신흥동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),465663900,협회
2022,1,원촌동,73,I,숙박 및 음식점업(55-56),319586400,숙박
2022,1,원촌동,80,P,교육 서비스업(85),36512400,교육
2022,1,원촌동,71,G,도매 및 소매업(45-47),968562700,도매
2022,1,원촌동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),98565800,협회
2022,1,자운동,71,G,도매 및 소매업(45-47),845516500,도매
2022,1,자운동,79,O,공공 행정  국방 및 사회보장 행정(84),7704700,공공
2022,1,자운동,81,Q,보건업 및 사회복지 서비스업(86-87),8392200,보건업
2022,1,자운동,72,H,운수 및 창고업(49-52),423700,운수
2022,1,자운동,73,I,숙박 및 음식점업(55-56),1082887600,숙박
2022,1,자운동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),82376100,예술
2022,1,자운동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),182806600,협회
2022,1,장대동,73,I,숙박 및 음식점업(55-56),1638445900,숙박
2022,1,장대동,76,L,부동산업(68),6466800,부동산업
2022,1,장대동,79,O,공공 행정  국방 및 사회보장 행정(84),3314900,공공
2022,1,장대동,81,Q,보건업 및 사회복지 서비스업(86-87),152591100,보건업
2022,1,장대동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),652010000,협회
2022,1,장대동,67,C,제조업(10-34),34769200,제조업
2022,1,장대동,71,G,도매 및 소매업(45-47),6813619500,도매
2022,1,장대동,72,H,운수 및 창고업(49-52),17128400,운수
2022,1,장대동,77,M,전문  과학 및 기술 서비스업(70-73),74098400,전문
2022,1,장대동,80,P,교육 서비스업(85),248468100,교육
2022,1,장대동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),47751600,예술
2022,1,장동,73,I,숙박 및 음식점업(55-56),161564000,숙박
2022,1,장동,80,P,교육 서비스업(85),31916600,교육
2022,1,장동,71,G,도매 및 소매업(45-47),290157700,도매
2022,1,장동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),68316000,협회
2022,1,전민동,67,C,제조업(10-34),94146000,제조업
2022,1,전민동,70,F,건설업(41-42),14191700,건설업
2022,1,전민동,71,G,도매 및 소매업(45-47),2746871100,도매
2022,1,전민동,72,H,운수 및 창고업(49-52),271100,운수
2022,1,전민동,73,I,숙박 및 음식점업(55-56),1542458300,숙박
2022,1,전민동,79,O,공공 행정  국방 및 사회보장 행정(84),6094200,공공
2022,1,전민동,80,P,교육 서비스업(85),245490400,교육
2022,1,전민동,81,Q,보건업 및 사회복지 서비스업(86-87),317715600,보건업
2022,1,전민동,76,L,부동산업(68),9840300,부동산업
2022,1,전민동,77,M,전문  과학 및 기술 서비스업(70-73),10460200,전문
2022,1,전민동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),562931600,예술
2022,1,전민동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),248583800,협회
2022,1,죽동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),23298600,협회
2022,1,죽동,71,G,도매 및 소매업(45-47),438178500,도매
2022,1,죽동,73,I,숙박 및 음식점업(55-56),379990600,숙박
2022,1,죽동,80,P,교육 서비스업(85),26394000,교육
2022,1,죽동,81,Q,보건업 및 사회복지 서비스업(86-87),83723600,보건업
2022,1,지족동,67,C,제조업(10-34),96958000,제조업
2022,1,지족동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),235930900,예술
2022,1,지족동,70,F,건설업(41-42),2249000,건설업
2022,1,지족동,71,G,도매 및 소매업(45-47),7169338800,도매
2022,1,지족동,72,H,운수 및 창고업(49-52),352000,운수
2022,1,지족동,73,I,숙박 및 음식점업(55-56),3467169400,숙박
2022,1,지족동,74,J,정보통신업(58-63),23867000,정보통신업
2022,1,지족동,76,L,부동산업(68),30322000,부동산업
2022,1,지족동,77,M,전문  과학 및 기술 서비스업(70-73),84501400,전문
2022,1,지족동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),9105000,사업시설
2022,1,지족동,79,O,공공 행정  국방 및 사회보장 행정(84),6327900,공공
2022,1,지족동,80,P,교육 서비스업(85),1500509600,교육
2022,1,지족동,81,Q,보건업 및 사회복지 서비스업(86-87),1078660500,보건업
2022,1,지족동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),753750600,협회
2022,1,추목동,73,I,숙박 및 음식점업(55-56),1502542400,숙박
2022,1,추목동,79,O,공공 행정  국방 및 사회보장 행정(84),1401069600,공공
2022,1,추목동,81,Q,보건업 및 사회복지 서비스업(86-87),69770700,보건업
2022,1,추목동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),346595500,예술
2022,1,추목동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),107028000,협회
2022,1,추목동,67,C,제조업(10-34),3246400,제조업
2022,1,추목동,71,G,도매 및 소매업(45-47),1145139400,도매
2022,1,추목동,80,P,교육 서비스업(85),86348000,교육
2022,1,탑립동,71,G,도매 및 소매업(45-47),3792143700,도매
2022,1,탑립동,72,H,운수 및 창고업(49-52),224300,운수
2022,1,탑립동,73,I,숙박 및 음식점업(55-56),264039800,숙박
2022,1,탑립동,80,P,교육 서비스업(85),20912600,교육
2022,1,탑립동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),101016800,협회
2022,1,탑립동,67,C,제조업(10-34),230036800,제조업
2022,1,탑립동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),54106900,사업시설
2022,1,탑립동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),300065200,예술
2022,1,하기동,71,G,도매 및 소매업(45-47),2611696800,도매
2022,1,하기동,73,I,숙박 및 음식점업(55-56),185312500,숙박
2022,1,하기동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),29204700,사업시설
2022,1,하기동,79,O,공공 행정  국방 및 사회보장 행정(84),4414000,공공
2022,1,하기동,80,P,교육 서비스업(85),145485300,교육
2022,1,하기동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),21405900,협회
2022,1,하기동,67,C,제조업(10-34),3050800,제조업
2022,1,하기동,76,L,부동산업(68),1701400,부동산업
2022,1,하기동,81,Q,보건업 및 사회복지 서비스업(86-87),37550700,보건업
2022,1,하기동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),456300,예술
2022,1,학하동,72,H,운수 및 창고업(49-52),1105100,운수
2022,1,학하동,73,I,숙박 및 음식점업(55-56),111674400,숙박
2022,1,학하동,77,M,전문  과학 및 기술 서비스업(70-73),6859200,전문
2022,1,학하동,80,P,교육 서비스업(85),52530000,교육
2022,1,학하동,81,Q,보건업 및 사회복지 서비스업(86-87),14007200,보건업
2022,1,학하동,67,C,제조업(10-34),441700,제조업
2022,1,학하동,71,G,도매 및 소매업(45-47),633728200,도매
2022,1,학하동,79,O,공공 행정  국방 및 사회보장 행정(84),2499700,공공
2022,1,학하동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),29041700,예술
2022,1,학하동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),124570000,협회
2022,1,화암동,71,G,도매 및 소매업(45-47),843311000,도매
2022,1,화암동,81,Q,보건업 및 사회복지 서비스업(86-87),99317500,보건업
2022,1,화암동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),26473300,협회
2022,1,화암동,73,I,숙박 및 음식점업(55-56),156936800,숙박
2022,1,화암동,80,P,교육 서비스업(85),64956300,교육
2022,1,화암동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),10932900,예술
2022,2,가정동,67,C,제조업(10-34),21098400,제조업
2022,2,가정동,71,G,도매 및 소매업(45-47),117185700,도매
2022,2,가정동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),1034600,사업시설
2022,2,가정동,81,Q,보건업 및 사회복지 서비스업(86-87),863800,보건업
2022,2,가정동,73,I,숙박 및 음식점업(55-56),211003700,숙박
2022,2,가정동,80,P,교육 서비스업(85),83252300,교육
2022,2,가정동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),3947200,협회
2022,2,갑동,73,I,숙박 및 음식점업(55-56),257275600,숙박
2022,2,갑동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),55176000,협회
2022,2,갑동,71,G,도매 및 소매업(45-47),1754055400,도매
2022,2,계산동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),80078200,예술
2022,2,계산동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),119845900,협회
2022,2,계산동,67,C,제조업(10-34),14329200,제조업
2022,2,계산동,71,G,도매 및 소매업(45-47),636214700,도매
2022,2,계산동,73,I,숙박 및 음식점업(55-56),1004086200,숙박
