이용년,이용월,광역시도코드,광역시도명,시군구코드,시군구명,법정동코드,법정동명,표준산업대분류코드,표준산업대분류명,지수_이용건수,지수_이용금액
2022,05,30,대전광역시,30140,중구,3014011200,용두동,G,도매 및 소매업(45-47),235.96,246.22
2022,05,30,대전광역시,30140,중구,3014011200,용두동,I,숙박 및 음식점업(55-56),3391.18,3061.46
2022,05,30,대전광역시,30140,중구,3014011200,용두동,Q,보건업 및 사회복지 서비스업(86-87),300.0,55.66
2022,05,30,대전광역시,30140,중구,3014011200,용두동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),200.0,238.47
2022,05,30,대전광역시,30140,중구,3014011300,오류동,G,도매 및 소매업(45-47),6900.0,31117.64
2022,05,30,대전광역시,30140,중구,3014011300,오류동,I,숙박 및 음식점업(55-56),4121.88,2656.47
2022,05,30,대전광역시,30140,중구,3014011300,오류동,Q,보건업 및 사회복지 서비스업(86-87),422.22,529.34
2022,05,30,대전광역시,30140,중구,3014011300,오류동,R,예술  스포츠 및 여가관련 서비스업(90-91),142.86,32.02
2022,05,30,대전광역시,30140,중구,3014011300,오류동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),100.0,145.71
2022,05,30,대전광역시,30140,중구,3014011400,태평동,C,제조업(10-34),975.0,354.95
2022,05,30,대전광역시,30140,중구,3014011400,태평동,G,도매 및 소매업(45-47),6194.62,4298.79
2022,05,30,대전광역시,30140,중구,3014011400,태평동,I,숙박 및 음식점업(55-56),3023.75,2635.85
2022,05,30,대전광역시,30140,중구,3014011400,태평동,J,정보통신업(58-63),6.9,5.92
2022,05,30,대전광역시,30140,중구,3014011400,태평동,M,전문  과학 및 기술 서비스업(70-73),300.0,889.83
2022,05,30,대전광역시,30140,중구,3014011400,태평동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),100.0,916.17
2022,05,30,대전광역시,30140,중구,3014011400,태평동,O,공공 행정  국방 및 사회보장 행정(84),125.0,105.77
2022,05,30,대전광역시,30140,중구,3014011400,태평동,P,교육 서비스업(85),133.33,2300.0
2022,05,30,대전광역시,30140,중구,3014011400,태평동,Q,보건업 및 사회복지 서비스업(86-87),240.0,64.31
2022,05,30,대전광역시,30140,중구,3014011400,태평동,R,예술  스포츠 및 여가관련 서비스업(90-91),4733.33,6407.66
2022,05,30,대전광역시,30140,중구,3014011400,태평동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),304.35,333.65
2022,05,30,대전광역시,30140,중구,3014011500,유천동,C,제조업(10-34),133.33,413.79
2022,05,30,대전광역시,30140,중구,3014011500,유천동,G,도매 및 소매업(45-47),4180.65,3130.19
2022,05,30,대전광역시,30140,중구,3014011500,유천동,I,숙박 및 음식점업(55-56),3194.12,3914.84
2022,05,30,대전광역시,30140,중구,3014011500,유천동,Q,보건업 및 사회복지 서비스업(86-87),300.0,743.61
2022,05,30,대전광역시,30140,중구,3014011500,유천동,R,예술  스포츠 및 여가관련 서비스업(90-91),53.85,183.32
2022,05,30,대전광역시,30140,중구,3014011500,유천동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),166.67,123.33
2022,05,30,대전광역시,30140,중구,3014011600,문화동,C,제조업(10-34),57.14,109.0
2022,05,30,대전광역시,30140,중구,3014011600,문화동,G,도매 및 소매업(45-47),9194.74,10687.11
2022,05,30,대전광역시,30140,중구,3014011600,문화동,H,운수 및 창고업(49-52),42.86,33.78
2022,05,30,대전광역시,30140,중구,3014011600,문화동,I,숙박 및 음식점업(55-56),4026.55,2799.69
2022,05,30,대전광역시,30140,중구,3014011600,문화동,M,전문  과학 및 기술 서비스업(70-73),60.0,20.61
2022,05,30,대전광역시,30140,중구,3014011600,문화동,O,공공 행정  국방 및 사회보장 행정(84),450.0,1616.67
2022,05,30,대전광역시,30140,중구,3014011600,문화동,Q,보건업 및 사회복지 서비스업(86-87),473.91,386.06
2022,05,30,대전광역시,30140,중구,3014011600,문화동,R,예술  스포츠 및 여가관련 서비스업(90-91),308.33,79.33
2022,05,30,대전광역시,30140,중구,3014011600,문화동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),120.0,44.35
2022,05,30,대전광역시,30140,중구,3014011700,산성동,G,도매 및 소매업(45-47),352.72,401.8
2022,05,30,대전광역시,30140,중구,3014011700,산성동,I,숙박 및 음식점업(55-56),3866.67,5254.42
2022,05,30,대전광역시,30140,중구,3014011700,산성동,Q,보건업 및 사회복지 서비스업(86-87),333.33,274.72
2022,05,30,대전광역시,30140,중구,3014011700,산성동,R,예술  스포츠 및 여가관련 서비스업(90-91),100.0,100.0
2022,05,30,대전광역시,30140,중구,3014011700,산성동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),275.0,398.46
2022,05,30,대전광역시,30140,중구,3014011800,사정동,G,도매 및 소매업(45-47),143.06,187.28
2022,05,30,대전광역시,30140,중구,3014011800,사정동,I,숙박 및 음식점업(55-56),180.0,148.85
2022,05,30,대전광역시,30140,중구,3014011900,안영동,I,숙박 및 음식점업(55-56),500.0,291.62
2022,05,30,대전광역시,30170,서구,3017010100,복수동,G,도매 및 소매업(45-47),8567.5,6286.74
2022,05,30,대전광역시,30170,서구,3017010100,복수동,I,숙박 및 음식점업(55-56),4479.52,4612.23
2022,05,30,대전광역시,30170,서구,3017010100,복수동,O,공공 행정  국방 및 사회보장 행정(84),133.33,346.15
2022,05,30,대전광역시,30170,서구,3017010100,복수동,Q,보건업 및 사회복지 서비스업(86-87),716.13,338.28
2022,05,30,대전광역시,30170,서구,3017010100,복수동,R,예술  스포츠 및 여가관련 서비스업(90-91),400.0,46.86
2022,05,30,대전광역시,30170,서구,3017010100,복수동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),280.0,309.08
2022,05,30,대전광역시,30170,서구,3017010200,변동,G,도매 및 소매업(45-47),46966.67,82117.52
2022,05,30,대전광역시,30170,서구,3017010200,변동,I,숙박 및 음식점업(55-56),6323.33,4271.14
2022,05,30,대전광역시,30170,서구,3017010200,변동,M,전문  과학 및 기술 서비스업(70-73),75.0,3.0
2022,05,30,대전광역시,30170,서구,3017010200,변동,Q,보건업 및 사회복지 서비스업(86-87),400.0,133.76
2022,05,30,대전광역시,30170,서구,3017010200,변동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),100.0,14.89
2022,05,30,대전광역시,30170,서구,3017010300,도마동,C,제조업(10-34),200.0,350.04
2022,05,30,대전광역시,30170,서구,3017010300,도마동,G,도매 및 소매업(45-47),18122.73,17100.89
2022,05,30,대전광역시,30170,서구,3017010300,도마동,I,숙박 및 음식점업(55-56),6212.5,7454.48
2022,05,30,대전광역시,30170,서구,3017010300,도마동,Q,보건업 및 사회복지 서비스업(86-87),338.24,49.9
2022,05,30,대전광역시,30170,서구,3017010300,도마동,R,예술  스포츠 및 여가관련 서비스업(90-91),1433.33,165.57
2022,05,30,대전광역시,30170,서구,3017010300,도마동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),227.27,726.03
2022,05,30,대전광역시,30170,서구,3017010400,정림동,G,도매 및 소매업(45-47),365.32,445.56
2022,05,30,대전광역시,30170,서구,3017010400,정림동,I,숙박 및 음식점업(55-56),7361.54,8131.82
2022,05,30,대전광역시,30170,서구,3017010400,정림동,Q,보건업 및 사회복지 서비스업(86-87),1071.43,1745.72
2022,05,30,대전광역시,30170,서구,3017010400,정림동,R,예술  스포츠 및 여가관련 서비스업(90-91),83.33,326.98
2022,05,30,대전광역시,30170,서구,3017010400,정림동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),59.09,63.08
2022,05,30,대전광역시,30170,서구,3017010500,용문동,G,도매 및 소매업(45-47),7677.27,3968.2
2022,05,30,대전광역시,30170,서구,3017010500,용문동,I,숙박 및 음식점업(55-56),3430.36,3694.05
2022,05,30,대전광역시,30170,서구,3017010500,용문동,Q,보건업 및 사회복지 서비스업(86-87),866.67,360.62
2022,05,30,대전광역시,30170,서구,3017010500,용문동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),183.33,144.95
2022,05,30,대전광역시,30170,서구,3017010600,탄방동,C,제조업(10-34),172.73,77.07
2022,05,30,대전광역시,30170,서구,3017010600,탄방동,G,도매 및 소매업(45-47),6730.61,9054.16
2022,05,30,대전광역시,30170,서구,3017010600,탄방동,H,운수 및 창고업(49-52),120.0,200.0
2022,05,30,대전광역시,30170,서구,3017010600,탄방동,I,숙박 및 음식점업(55-56),3987.31,3438.67
2022,05,30,대전광역시,30170,서구,3017010600,탄방동,J,정보통신업(58-63),42.86,14.61
2022,05,30,대전광역시,30170,서구,3017010600,탄방동,M,전문  과학 및 기술 서비스업(70-73),75.0,22.47
2022,05,30,대전광역시,30170,서구,3017010600,탄방동,O,공공 행정  국방 및 사회보장 행정(84),300.0,470.0
2022,05,30,대전광역시,30170,서구,3017010600,탄방동,P,교육 서비스업(85),42.86,12008.2
2022,05,30,대전광역시,30170,서구,3017010600,탄방동,Q,보건업 및 사회복지 서비스업(86-87),447.62,182.28
2022,05,30,대전광역시,30170,서구,3017010600,탄방동,R,예술  스포츠 및 여가관련 서비스업(90-91),352.17,126.41
2022,05,30,대전광역시,30170,서구,3017010600,탄방동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),274.07,143.73
2022,05,30,대전광역시,30170,서구,3017010800,괴정동,G,도매 및 소매업(45-47),22100.0,23430.11
2022,05,30,대전광역시,30170,서구,3017010800,괴정동,I,숙박 및 음식점업(55-56),3515.79,3342.16
2022,05,30,대전광역시,30170,서구,3017010800,괴정동,J,정보통신업(58-63),133.33,414.09
2022,05,30,대전광역시,30170,서구,3017010800,괴정동,P,교육 서비스업(85),75.0,9750.0
2022,05,30,대전광역시,30170,서구,3017010800,괴정동,Q,보건업 및 사회복지 서비스업(86-87),2066.67,630.99
2022,05,30,대전광역시,30170,서구,3017010800,괴정동,R,예술  스포츠 및 여가관련 서비스업(90-91),228.57,307.99
2022,05,30,대전광역시,30170,서구,3017010800,괴정동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),433.33,120.53
2022,05,30,대전광역시,30170,서구,3017010900,가장동,G,도매 및 소매업(45-47),6976.47,27221.47
2022,05,30,대전광역시,30170,서구,3017010900,가장동,I,숙박 및 음식점업(55-56),3133.33,4114.17
2022,05,30,대전광역시,30170,서구,3017010900,가장동,J,정보통신업(58-63),80.0,97.78
2022,05,30,대전광역시,30170,서구,3017010900,가장동,Q,보건업 및 사회복지 서비스업(86-87),188.89,44.24
2022,05,30,대전광역시,30170,서구,3017010900,가장동,R,예술  스포츠 및 여가관련 서비스업(90-91),275.0,253.63
2022,05,30,대전광역시,30170,서구,3017010900,가장동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),275.0,1210.28
2022,05,30,대전광역시,30170,서구,3017011000,내동,C,제조업(10-34),63.64,49.21
2022,05,30,대전광역시,30170,서구,3017011000,내동,G,도매 및 소매업(45-47),8638.18,13965.28
2022,05,30,대전광역시,30170,서구,3017011000,내동,I,숙박 및 음식점업(55-56),3377.16,2953.41
2022,05,30,대전광역시,30170,서구,3017011000,내동,J,정보통신업(58-63),214.29,67.24
2022,05,30,대전광역시,30170,서구,3017011000,내동,M,전문  과학 및 기술 서비스업(70-73),300.0,16.9
2022,05,30,대전광역시,30170,서구,3017011000,내동,Q,보건업 및 사회복지 서비스업(86-87),460.78,156.12
2022,05,30,대전광역시,30170,서구,3017011000,내동,R,예술  스포츠 및 여가관련 서비스업(90-91),1516.67,436.58
2022,05,30,대전광역시,30170,서구,3017011000,내동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),1800.0,359.2
2022,05,30,대전광역시,30170,서구,3017011100,갈마동,C,제조업(10-34),235.48,203.89
2022,05,30,대전광역시,30170,서구,3017011100,갈마동,G,도매 및 소매업(45-47),8294.8,8817.62
2022,05,30,대전광역시,30170,서구,3017011100,갈마동,I,숙박 및 음식점업(55-56),3956.8,3529.34
2022,05,30,대전광역시,30170,서구,3017011100,갈마동,J,정보통신업(58-63),33.78,109.1
2022,05,30,대전광역시,30170,서구,3017011100,갈마동,M,전문  과학 및 기술 서비스업(70-73),164.71,76.39
2022,05,30,대전광역시,30170,서구,3017011100,갈마동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),83.33,954.84
2022,05,30,대전광역시,30170,서구,3017011100,갈마동,O,공공 행정  국방 및 사회보장 행정(84),175.0,161.73
2022,05,30,대전광역시,30170,서구,3017011100,갈마동,Q,보건업 및 사회복지 서비스업(86-87),14775.0,42820.83
2022,05,30,대전광역시,30170,서구,3017011100,갈마동,R,예술  스포츠 및 여가관련 서비스업(90-91),1154.55,190.09
2022,05,30,대전광역시,30170,서구,3017011100,갈마동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),280.49,233.38
2022,05,30,대전광역시,30170,서구,3017011200,둔산동,C,제조업(10-34),1793.33,1164.64
2022,05,30,대전광역시,30170,서구,3017011200,둔산동,G,도매 및 소매업(45-47),2654.52,1906.59
2022,05,30,대전광역시,30170,서구,3017011200,둔산동,H,운수 및 창고업(49-52),750.0,3250.55
2022,05,30,대전광역시,30170,서구,3017011200,둔산동,I,숙박 및 음식점업(55-56),2235.89,1907.74
2022,05,30,대전광역시,30170,서구,3017011200,둔산동,J,정보통신업(58-63),3683.33,6598.06
2022,05,30,대전광역시,30170,서구,3017011200,둔산동,M,전문  과학 및 기술 서비스업(70-73),1566.67,309.04
2022,05,30,대전광역시,30170,서구,3017011200,둔산동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),253.33,333.42
2022,05,30,대전광역시,30170,서구,3017011200,둔산동,O,공공 행정  국방 및 사회보장 행정(84),91.3,126.91
2022,05,30,대전광역시,30170,서구,3017011200,둔산동,P,교육 서비스업(85),520.0,324.84
2022,05,30,대전광역시,30170,서구,3017011200,둔산동,Q,보건업 및 사회복지 서비스업(86-87),3620.0,1890.93
2022,05,30,대전광역시,30170,서구,3017011200,둔산동,R,예술  스포츠 및 여가관련 서비스업(90-91),3833.33,4177.15
2022,05,30,대전광역시,30170,서구,3017011200,둔산동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),2473.68,1277.05
2022,05,30,대전광역시,30170,서구,3017011300,월평동,C,제조업(10-34),138.32,140.04
2022,05,30,대전광역시,30170,서구,3017011300,월평동,G,도매 및 소매업(45-47),4552.71,2590.27
2022,05,30,대전광역시,30170,서구,3017011300,월평동,H,운수 및 창고업(49-52),46.67,206.88
2022,05,30,대전광역시,30170,서구,3017011300,월평동,I,숙박 및 음식점업(55-56),2934.52,2314.68
2022,05,30,대전광역시,30170,서구,3017011300,월평동,J,정보통신업(58-63),1875.0,2920.98
2022,05,30,대전광역시,30170,서구,3017011300,월평동,M,전문  과학 및 기술 서비스업(70-73),268.75,147.34
2022,05,30,대전광역시,30170,서구,3017011300,월평동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),58.82,114.91
2022,05,30,대전광역시,30170,서구,3017011300,월평동,O,공공 행정  국방 및 사회보장 행정(84),400.0,818.14
2022,05,30,대전광역시,30170,서구,3017011300,월평동,P,교육 서비스업(85),228.57,113.36
2022,05,30,대전광역시,30170,서구,3017011300,월평동,Q,보건업 및 사회복지 서비스업(86-87),9607.14,2158.41
2022,05,30,대전광역시,30170,서구,3017011300,월평동,R,예술  스포츠 및 여가관련 서비스업(90-91),6323.08,1064.4
